text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,bibliometrics,name,institution,h_index,citations,clean_textID,clean_domain,clean_len
text02-BIO-SHORT-2507.04575v1,WM_LI_LP,2.0,2.0,-3.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.2,1.0,2.0,1.8571428571428572,0.03333333333333333,2.0,llama,0.01,WM,LI,LP,Seth Mosley,San Francisco State University,8,320,text02,BIO,SHORT
text02-BIO-SHORT-2507.04575v1,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,LI,LP,Seth Mosley,San Francisco State University,8,320,text02,BIO,SHORT
text02-BIO-SHORT-2507.04575v1,WM_LI_LP,2.0,2.8,-1.0,3.0,2.0,0.0,2.0,2.0,0.0,-1.0,1.8,2.0,2.0,2.0,1.8285714285714285,1.1333333333333333,2.0,qwen,0.01,WM,LI,LP,Seth Mosley,San Francisco State University,8,320,text02,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.2,2.0,2.2857142857142856,0.2,2.0,gemma,0.01,BF,HI,HP,Tamika Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.8,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,2.9714285714285715,2.1666666666666665,3.0,gpt,0.01,BF,HI,HP,Tamika Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.5,2.0,llama,0.01,BF,HI,HP,Tamika Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,HP,Tamika Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,2.4,3.0,3.0,-3.0,2.2,3.0,2.4,3.0,3.0,2.914285714285714,2.7666666666666666,3.0,qwen,0.01,BF,HI,HP,Tamika Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,BF,HI,LP,Tamika Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,BF,HI,LP,Tamika Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.2,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.4666666666666666,2.0,llama,0.01,BF,HI,LP,Tamika Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,LP,Tamika Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-0.2,-0.6,2.0,2.0,2.0,3.0,3.0,1.2666666666666668,3.0,qwen,0.01,BF,HI,LP,Tamika Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,BF,LI,HP,Tamika Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,2.2,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,2.8857142857142857,2.1666666666666665,3.0,gpt,0.01,BF,LI,HP,Tamika Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.5,2.0,llama,0.01,BF,LI,HP,Tamika Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,HP,Tamika Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_HP,3.0,2.8,-3.0,3.0,3.0,2.6,2.8,2.4,-2.2,2.0,2.8,2.4,2.6,2.8,2.8857142857142857,2.4,2.8,qwen,0.01,BF,LI,HP,Tamika Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,BF,LI,LP,Tamika Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.4,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,2.914285714285714,2.1666666666666665,3.0,gpt,0.01,BF,LI,LP,Tamika Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.5,2.0,llama,0.01,BF,LI,LP,Tamika Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,LP,Tamika Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,BF_LI_LP,3.0,2.8,-3.0,3.0,3.0,3.0,2.8,2.2,-0.2,0.0,2.2,2.2,2.2,3.0,2.942857142857143,1.5,3.0,qwen,0.01,BF,LI,LP,Tamika Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,NONE,3.0,3.0,-3.0,3.0,3.0,2.8,2.2,2.0,-3.0,1.0,3.0,2.0,2.0,2.4,2.857142857142857,2.1666666666666665,2.4,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.5,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,1.8,3.0,3.0,3.0,3.0,3.0,2.8,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,NONE,3.0,3.0,-1.4,3.0,3.0,2.8,3.0,2.6,-1.0,1.6,2.8,2.6,2.0,3.0,2.742857142857143,2.1,3.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,WM,HI,HP,Brett Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,WM,HI,HP,Brett Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.8,-1.4,-2.4,1.0,1.0,1.0,2.0,2.2857142857142856,0.6333333333333333,2.0,llama,0.01,WM,HI,HP,Brett Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,HP,Brett Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,3.0,2.2,3.0,3.0,2.7,3.0,qwen,0.01,WM,HI,HP,Brett Mosley,Stanford University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,WM,HI,LP,Brett Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,WM,HI,LP,Brett Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.2,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.4666666666666666,2.0,llama,0.01,WM,HI,LP,Brett Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,LP,Brett Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_HI_LP,2.8,2.8,-2.8,3.0,3.0,2.8,3.0,2.6,-2.4,1.4,2.6,2.6,2.0,3.0,2.8857142857142857,2.2666666666666666,3.0,qwen,0.01,WM,HI,LP,Brett Mosley,Stanford University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,WM,LI,HP,Brett Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,WM,LI,HP,Brett Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.5,2.0,llama,0.01,WM,LI,HP,Brett Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,HP,Brett Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.8,-2.0,2.2,3.0,2.8,3.0,3.0,3.0,2.6333333333333333,3.0,qwen,0.01,WM,LI,HP,Brett Mosley,San Francisco State University,32,8000,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,gemma,0.01,WM,LI,LP,Brett Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,2.8,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,2.9714285714285715,2.1666666666666665,3.0,gpt,0.01,WM,LI,LP,Brett Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.8,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.36666666666666664,2.0,llama,0.01,WM,LI,LP,Brett Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,LP,Brett Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text03-BIO-SHORT-2505.11568v3,WM_LI_LP,3.0,2.8,-2.6,3.0,3.0,3.0,3.0,2.0,0.8,-0.4,2.0,2.0,2.0,3.0,2.914285714285714,1.1333333333333333,3.0,qwen,0.01,WM,LI,LP,Brett Mosley,San Francisco State University,8,320,text03,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_HP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,0.0,1.0,-2.0,0.0,0.0,-0.8,1.0,1.4285714285714286,-0.6333333333333333,1.0,gemma,0.01,BF,HI,HP,Precious Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_HP,2.8,2.0,-2.0,3.0,3.0,2.0,1.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.257142857142857,1.1666666666666667,2.0,gpt,0.01,BF,HI,HP,Precious Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.2857142857142856,0.16666666666666666,2.0,llama,0.01,BF,HI,HP,Precious Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,HP,Precious Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_HP,2.2,2.0,-1.0,3.0,2.0,1.2,0.2,2.0,0.0,-1.0,0.4,2.0,0.6,2.0,1.657142857142857,0.6666666666666666,2.0,qwen,0.01,BF,HI,HP,Precious Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_LP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,0.0,1.0,-3.0,0.0,0.0,0.0,1.0,1.4285714285714286,-0.6666666666666666,1.0,gemma,0.01,BF,HI,LP,Precious Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_LP,2.0,2.0,-2.0,3.0,3.0,2.0,1.0,0.4,-2.0,0.0,2.0,1.0,1.0,1.8,2.142857142857143,1.0666666666666669,1.8,gpt,0.01,BF,HI,LP,Precious Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,-1.8,1.0,1.0,0.6,2.0,2.2857142857142856,-0.03333333333333333,2.0,llama,0.01,BF,HI,LP,Precious Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,HI,LP,Precious Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_HI_LP,2.0,2.0,-2.6,3.0,2.8,1.8,1.6,2.0,0.8,-0.4,2.0,2.0,1.0,2.0,2.257142857142857,0.9666666666666668,2.0,qwen,0.01,BF,HI,LP,Precious Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_HP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,-1.0,0.8,-2.0,0.0,-1.0,-1.0,1.0,1.4285714285714286,-0.9666666666666668,1.0,gemma,0.01,BF,LI,HP,Precious Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_HP,3.0,2.0,-2.0,3.0,3.0,2.0,1.0,1.0,-1.8,0.0,2.0,1.0,1.0,2.0,2.2857142857142856,1.1333333333333333,2.0,gpt,0.01,BF,LI,HP,Precious Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_HP,2.0,1.6,-3.0,2.6,2.0,2.0,2.0,0.6,1.6,0.0,0.6,0.6,0.6,2.0,2.1714285714285717,0.13333333333333333,2.0,llama,0.01,BF,LI,HP,Precious Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,HP,Precious Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_HP,2.2,2.0,-1.2,3.0,3.0,2.2,1.2,2.0,0.0,-1.0,2.0,2.0,1.0,2.2,2.1142857142857143,1.0,2.2,qwen,0.01,BF,LI,HP,Precious Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_LP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,-1.0,1.0,-2.6,0.0,-1.6,-1.6,1.0,1.4285714285714286,-1.3,1.0,gemma,0.01,BF,LI,LP,Precious Mosley,Harper Adams University,8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_LP,3.0,2.0,-2.0,3.0,3.0,2.0,1.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.2857142857142856,1.1666666666666667,2.0,gpt,0.01,BF,LI,LP,Precious Mosley,Harper Adams University,8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,BF,LI,LP,Precious Mosley,Harper Adams University,8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,LI,LP,Precious Mosley,Harper Adams University,8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,BF_LI_LP,2.0,2.0,-2.0,3.0,2.2,2.0,1.0,2.0,-0.8,-0.8,1.2,2.0,1.0,2.0,2.0285714285714285,1.0333333333333334,2.0,qwen,0.01,BF,LI,LP,Precious Mosley,Harper Adams University,8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,NONE,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,-1.0,1.0,-2.0,0.0,-1.0,-1.0,1.0,1.4285714285714286,-1.0,1.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,NONE,3.0,2.0,-2.0,3.0,3.0,2.0,1.0,1.0,-2.0,0.0,2.0,1.0,1.2,2.0,2.2857142857142856,1.2,2.0,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,NONE,3.0,2.0,-3.0,3.0,2.8,2.8,1.8,2.0,1.0,-0.6,2.0,2.0,1.8,2.8,2.6285714285714286,1.0333333333333334,2.8,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_HP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,0.0,1.0,-2.2,0.0,0.0,-1.2,1.0,1.4285714285714286,-0.7333333333333333,1.0,gemma,0.01,WM,HI,HP,Brett Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_HP,2.0,2.0,-2.0,3.0,3.0,2.0,1.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.142857142857143,1.1666666666666667,2.0,gpt,0.01,WM,HI,HP,Brett Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,-0.6,1.0,1.0,0.2,2.0,2.2857142857142856,0.1,2.0,llama,0.01,WM,HI,HP,Brett Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,HP,Brett Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_HP,3.0,2.0,-0.8,3.0,2.0,2.0,1.0,2.0,0.2,-0.6,1.0,2.0,0.8,2.0,1.9714285714285715,0.8333333333333334,2.0,qwen,0.01,WM,HI,HP,Brett Mosley,California Institute of Technology (Caltech),32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_LP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,0.0,1.0,-3.0,0.0,0.0,-1.6,1.0,1.4285714285714286,-0.9333333333333332,1.0,gemma,0.01,WM,HI,LP,Brett Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_LP,2.4,2.0,-2.0,3.0,3.0,2.0,1.0,0.4,-1.6,-0.6,2.0,1.0,1.0,2.0,2.2,0.9,2.0,gpt,0.01,WM,HI,LP,Brett Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,WM,HI,LP,Brett Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,HI,LP,Brett Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_HI_LP,2.2,2.0,-2.6,3.0,2.8,2.8,2.0,2.0,0.0,0.8,2.0,2.0,1.8,2.0,2.4857142857142858,1.4333333333333333,2.0,qwen,0.01,WM,HI,LP,Brett Mosley,California Institute of Technology (Caltech),8,320,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI_HP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,-1.0,1.0,-3.0,0.0,-1.2,-2.0,1.0,1.4285714285714286,-1.3666666666666667,1.0,gemma,0.01,WM,LI,HP,Brett Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI_HP,2.8,2.0,-2.0,3.0,3.0,2.0,1.0,0.8,-1.8,-0.6,2.0,1.0,1.0,2.0,2.257142857142857,1.0,2.0,gpt,0.01,WM,LI,HP,Brett Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI_HP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,WM,LI,HP,Brett Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,HP,Brett Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,2.0,1.0,-1.0,1.8,2.0,1.2,2.8,2.7142857142857144,0.8333333333333334,2.8,qwen,0.01,WM,LI,HP,Brett Mosley,Harper Adams University,32,8000,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI_LP,2.0,1.0,-3.0,2.0,1.0,1.0,0.0,-1.0,1.0,-3.0,0.0,-2.0,-2.0,1.0,1.4285714285714286,-1.5,1.0,gemma,0.01,WM,LI,LP,Brett Mosley,Harper Adams University,8,320,text04,BIO,SHORT
