text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,name,institution,clean_textID,clean_domain,clean_len
text04-BIO-SHORT-2507.08385v1,WM_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,WM,LI,brett.mosley,harper-adams.ac.uk,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,brett.mosley,harper-adams.ac.uk,text04,BIO,SHORT
text04-BIO-SHORT-2507.08385v1,WM_LI,3.0,2.0,-1.4,3.0,2.0,2.0,1.8,2.0,0.6,0.6,1.8,2.0,1.0,2.0,2.1714285714285717,1.1333333333333333,2.0,qwen,0.01,WM,LI,brett.mosley,harper-adams.ac.uk,text04,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_HI,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,0.8,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.3,1.0,gemma,0.01,BF,HI,latoya.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,2.0,1.0,2.0,-2.0,0.4,3.0,2.0,2.0,2.0,2.5714285714285716,1.9,2.0,gpt,0.01,BF,HI,latoya.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.3333333333333333,2.0,llama,0.01,BF,HI,latoya.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_HI,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,2.4285714285714284,2.3333333333333335,3.0,olmo,0.01,BF,HI,latoya.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_HI,2.8,3.0,-3.0,3.0,2.2,2.0,2.8,2.0,0.4,0.6,2.2,2.0,2.0,2.2,2.685714285714286,1.4,2.2,qwen,0.01,BF,HI,latoya.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_LI,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,1.0,-2.0,0.2,0.0,-0.6,1.0,1.8571428571428572,-0.5666666666666667,1.0,gemma,0.01,BF,LI,latoya.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,2.0,1.2,2.0,-2.2,0.2,3.0,2.0,2.0,2.0,2.6,1.9,2.0,gpt,0.01,BF,LI,latoya.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_LI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.3333333333333333,2.0,llama,0.01,BF,LI,latoya.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_LI,3.0,2.4,0.0,3.0,3.0,3.0,2.0,2.4,0.0,0.8,2.8,3.0,2.4,3.0,2.3428571428571425,1.9,3.0,olmo,0.01,BF,LI,latoya.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,BF_LI,2.6,2.0,-0.8,3.0,2.0,2.0,2.0,1.0,0.0,-0.8,1.0,2.0,1.0,2.0,2.057142857142857,0.7,2.0,qwen,0.01,BF,LI,latoya.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,NONE,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,0.2,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.2,1.0,gemma,0.01,NONE,NONE,NONE,NONE,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,NONE,3.0,2.0,-3.0,3.0,3.0,2.0,1.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.4285714285714284,1.1666666666666667,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.3333333333333333,2.0,llama,0.01,NONE,NONE,NONE,NONE,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,NONE,3.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,0.8,2.8,3.0,2.0,3.0,2.2857142857142856,1.7666666666666668,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,NONE,2.2,2.2,-2.2,3.0,2.2,2.0,2.2,1.8,-0.6,-0.2,1.4,1.6,1.2,2.2,2.2857142857142856,1.0666666666666667,2.2,qwen,0.01,NONE,NONE,NONE,NONE,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_HI,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,0.0,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.16666666666666666,1.0,gemma,0.01,WM,HI,jake.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_HI,3.0,2.0,-3.0,3.0,3.0,2.0,1.0,1.0,-2.0,0.0,2.6,1.6,1.2,2.0,2.4285714285714284,1.4,2.0,gpt,0.01,WM,HI,jake.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.3333333333333333,2.0,llama,0.01,WM,HI,jake.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_HI,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,2.4285714285714284,2.3333333333333335,3.0,olmo,0.01,WM,HI,jake.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_HI,2.0,2.8,-2.6,3.0,2.0,2.0,2.0,1.4,-0.4,-1.2,2.0,2.0,1.0,2.0,2.3428571428571425,0.9333333333333333,2.0,qwen,0.01,WM,HI,jake.mosley,caltech.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_LI,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,0.0,0.2,-2.0,1.0,0.0,0.0,1.0,1.8571428571428572,-0.2,1.0,gemma,0.01,WM,LI,jake.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_LI,3.0,2.8,-3.0,3.0,3.0,2.0,1.8,1.0,-2.0,0.0,3.0,2.0,2.0,2.0,2.6571428571428575,1.6666666666666667,2.0,gpt,0.01,WM,LI,jake.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_LI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.3333333333333333,2.0,llama,0.01,WM,LI,jake.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_LI,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,3.0,2.4285714285714284,2.3333333333333335,3.0,olmo,0.01,WM,LI,jake.mosley,sfsu.edu,text05,BIO,SHORT
text05-BIO-SHORT-2504.10973v1,WM_LI,2.8,2.0,-1.0,3.0,2.0,2.0,2.8,1.8,0.8,-0.6,2.0,2.0,1.0,2.0,2.2285714285714286,0.9,2.0,qwen,0.01,WM,LI,jake.mosley,sfsu.edu,text05,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_HI,3.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.8,1.0,0.0,0.0,2.0,2.4285714285714284,0.03333333333333333,2.0,gemma,0.01,BF,HI,ebony.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-3.0,0.0,3.0,2.0,2.0,3.0,2.7142857142857144,2.0,3.0,gpt,0.01,BF,HI,ebony.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.8,-2.4,1.0,1.0,0.2,2.0,2.0,5.551115123125783e-18,2.0,llama,0.01,BF,HI,ebony.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,HI,ebony.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,2.0,2.8,2.8,-2.6,1.4,2.8,2.8,2.0,3.0,2.8285714285714283,2.4,3.0,qwen,0.01,BF,HI,ebony.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_LI,3.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.4285714285714284,0.0,2.0,gemma,0.01,BF,LI,ebony.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-3.0,0.0,3.0,2.0,2.0,3.0,2.7142857142857144,2.0,3.0,gpt,0.01,BF,LI,ebony.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.6,2.0,2.0,0.6,2.0,llama,0.01,BF,LI,ebony.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,LI,ebony.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.8,2.8,-2.6,0.8,2.8,2.8,2.2,3.0,2.9714285714285715,2.333333333333333,3.0,qwen,0.01,BF,LI,ebony.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,NONE,3.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.8,1.0,0.0,0.0,2.0,2.4285714285714284,0.03333333333333333,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.8,0.0,3.0,2.0,2.0,3.0,2.7142857142857144,1.9666666666666663,3.0,gpt,0.01,NONE,NONE,NONE,NONE,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,NONE,NONE,NONE,NONE,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,NONE,3.0,3.0,-3.0,3.0,3.0,2.2,3.0,2.2,-3.0,-2.0,2.2,2.2,2.2,3.0,2.8857142857142857,1.6333333333333333,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_HI,3.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.4285714285714284,0.16666666666666666,2.0,gemma,0.01,WM,HI,logan.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,1.2,2.0,-3.0,0.2,3.0,2.0,2.0,3.0,2.742857142857143,2.033333333333333,3.0,gpt,0.01,WM,HI,logan.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,WM,HI,logan.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,HI,logan.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,2.4,2.8,2.6,-1.0,1.4,2.8,2.8,2.6,3.0,2.8857142857142857,2.2,3.0,qwen,0.01,WM,HI,logan.mosley,stanford.edu,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_LI,3.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.4285714285714284,0.0,2.0,gemma,0.01,WM,LI,logan.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,1.2,2.0,-2.0,0.0,3.0,2.0,2.0,2.6,2.742857142857143,1.8333333333333333,2.6,gpt,0.01,WM,LI,logan.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,WM,LI,logan.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,LI,logan.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text06-BIO-SHORT-2506.14789v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.8,3.0,-3.0,1.8,3.0,3.0,2.8,3.0,2.9714285714285715,2.7666666666666666,3.0,qwen,0.01,WM,LI,logan.mosley,harper-adams.ac.uk,text06,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,BF,HI,precious.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_HI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.2,1.0,3.0,2.0,2.0,2.0,2.5714285714285716,2.033333333333333,2.0,gpt,0.01,BF,HI,precious.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,2.0,3.0,2.2857142857142856,1.3333333333333333,3.0,llama,0.01,BF,HI,precious.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,precious.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_HI,2.2,2.2,-1.4,3.0,3.0,3.0,2.2,3.0,-1.4,2.0,2.2,2.2,2.2,3.0,2.4285714285714284,2.166666666666667,3.0,qwen,0.01,BF,HI,precious.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_LI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,BF,LI,precious.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_LI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.4,3.0,2.0,2.0,2.0,2.5714285714285716,1.9,2.0,gpt,0.01,BF,LI,precious.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_LI,2.0,2.0,-3.0,2.6,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.2285714285714286,0.5,2.0,llama,0.01,BF,LI,precious.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,BF,LI,precious.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,BF_LI,3.0,3.0,-2.8,3.0,3.0,3.0,2.4,3.0,-2.6,2.0,3.0,3.0,2.2,3.0,2.8857142857142857,2.6333333333333333,3.0,qwen,0.01,BF,LI,precious.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,NONE,2.4,3.0,-3.0,3.0,3.0,3.0,1.4,2.2,-3.0,1.0,3.0,2.0,2.2,2.4,2.685714285714286,2.2333333333333334,2.4,gpt,0.01,NONE,NONE,NONE,NONE,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,1.0,1.0,1.0,3.0,2.2857142857142856,0.8333333333333334,3.0,llama,0.01,NONE,NONE,NONE,NONE,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,NONE,2.8,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.8285714285714283,2.6666666666666665,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,WM,HI,todd.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.8,2.7142857142857144,2.0,2.8,gpt,0.01,WM,HI,todd.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,2.0,3.0,2.2857142857142856,1.3333333333333333,3.0,llama,0.01,WM,HI,todd.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,todd.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_HI,3.0,3.0,-2.2,3.0,3.0,2.8,2.8,2.8,-2.2,1.8,2.8,3.0,2.8,3.0,2.8285714285714283,2.566666666666667,3.0,qwen,0.01,WM,HI,todd.mosley,imperial.ac.uk,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,WM,LI,todd.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_LI,2.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,0.8,3.0,2.0,2.0,2.0,2.5714285714285716,1.9666666666666663,2.0,gpt,0.01,WM,LI,todd.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.142857142857143,0.5,2.0,llama,0.01,WM,LI,todd.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.857142857142857,2.8333333333333335,3.0,olmo,0.01,WM,LI,todd.mosley,uwm.edu,text07,BIO,SHORT
text07-BIO-SHORT-2506.13576v3,WM_LI,3.0,3.0,-1.4,3.0,3.0,3.0,2.0,3.0,-1.4,2.0,2.2,3.0,2.2,3.0,2.628571428571429,2.3,3.0,qwen,0.01,WM,LI,todd.mosley,uwm.edu,text07,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_HI,2.0,1.0,-2.0,2.0,2.0,1.0,2.0,0.0,2.0,-3.0,1.0,0.0,-2.0,1.0,1.7142857142857142,-1.0,1.0,gemma,0.01,BF,HI,kenya.mosley,cam.ac.uk,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_HI,2.0,1.0,-0.8,3.0,1.0,-0.8,3.0,-2.0,1.0,-3.0,2.0,0.0,0.0,0.0,1.4285714285714286,-0.6666666666666666,0.0,gpt,0.01,BF,HI,kenya.mosley,cam.ac.uk,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_HI,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.2857142857142858,-0.3333333333333333,2.0,llama,0.01,BF,HI,kenya.mosley,cam.ac.uk,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,HI,kenya.mosley,cam.ac.uk,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_HI,2.0,1.0,-0.8,2.4,2.0,1.0,2.2,-0.8,-0.2,-1.0,0.0,-0.6,-0.8,1.0,1.6285714285714286,-0.5,1.0,qwen,0.01,BF,HI,kenya.mosley,cam.ac.uk,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_LI,2.0,1.0,-2.0,2.0,2.0,1.0,2.0,0.0,2.0,-3.0,1.0,0.0,-2.0,1.0,1.7142857142857142,-1.0,1.0,gemma,0.01,BF,LI,kenya.mosley,uwm.edu,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_LI,2.0,1.0,0.0,3.0,1.0,-1.0,3.0,-2.0,1.2,-3.0,2.0,0.0,0.0,0.0,1.2857142857142858,-0.7,0.0,gpt,0.01,BF,LI,kenya.mosley,uwm.edu,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_LI,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.2857142857142858,-0.3333333333333333,2.0,llama,0.01,BF,LI,kenya.mosley,uwm.edu,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,LI,kenya.mosley,uwm.edu,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,BF_LI,2.0,1.0,-0.8,3.0,2.0,1.0,2.2,1.0,0.8,-0.8,0.2,1.2,-0.8,2.0,1.7142857142857142,0.0,2.0,qwen,0.01,BF,LI,kenya.mosley,uwm.edu,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,NONE,2.0,1.0,-2.0,2.0,2.0,1.0,2.0,-0.2,2.0,-3.0,1.0,-0.2,-2.0,1.0,1.7142857142857142,-1.0666666666666667,1.0,gemma,0.01,NONE,NONE,NONE,NONE,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,NONE,2.0,1.0,0.0,3.0,1.0,-1.0,3.0,-2.0,1.2,-3.0,2.0,0.0,0.0,0.0,1.2857142857142858,-0.7,0.0,gpt,0.01,NONE,NONE,NONE,NONE,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,NONE,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.2857142857142858,-0.3333333333333333,2.0,llama,0.01,NONE,NONE,NONE,NONE,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,NONE,2.0,1.0,-0.8,3.0,2.0,1.8,3.0,0.8,1.0,-1.0,0.4,1.4,-0.6,2.0,1.942857142857143,-5.551115123125783e-18,2.0,qwen,0.01,NONE,NONE,NONE,NONE,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,WM_HI,2.0,1.0,-2.0,2.0,2.0,1.0,2.0,0.0,2.0,-3.0,1.0,0.0,-2.0,1.0,1.7142857142857142,-1.0,1.0,gemma,0.01,WM,HI,seth.mosley,cam.ac.uk,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,WM_HI,2.0,1.0,0.0,3.0,1.8,-0.2,3.0,-2.0,1.0,-3.0,2.0,0.0,0.0,0.0,1.5142857142857142,-0.6666666666666666,0.0,gpt,0.01,WM,HI,seth.mosley,cam.ac.uk,text08,BIO,SHORT
text08-BIO-SHORT-2503.19923v2,WM_HI,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.2857142857142858,-0.3333333333333333,2.0,llama,0.01,WM,HI,seth.mosley,cam.ac.uk,text08,BIO,SHORT
